WORD	arg0.np..v.v..arg2.np..arg1.np.	arg0.np..v.v..arg1.np..arg2.pp.	PREFERENCE	LLR	PEARSONRESID	LOGODDSRATIO	MI	DELTAPC2W	DELTAPW2C	FYE
hold	0	24	arg0(np)-v(v)-arg1(np)-arg2(pp)	9.35294963365299	0.954188265964203	24.3895141175935	0.280555560855218	0.00436601782790613	0.177363595370509	1.58157219530107
apply	0	20	arg0(np)-v(v)-arg1(np)-arg2(pp)	7.79154016699567	0.871050728958888	24.2167236011902	0.280555560855218	0.00363834818992178	0.17725702268289	1.44244944657382
invite	0	20	arg0(np)-v(v)-arg1(np)-arg2(pp)	7.79154016699567	0.871050728958888	24.2167236011902	0.280555560855218	0.00363834818992178	0.17725702268289	1.44244944657382
change	0	21	arg0(np)-v(v)-arg1(np)-arg2(pp)	8.18179538811005	0.892561393429495	24.2627714407591	0.280555560855218	0.00382026559941786	0.177283653846154	1.41625600816595
criticize	0	21	arg0(np)-v(v)-arg1(np)-arg2(pp)	8.18179538811005	0.892561393429495	24.2627714407591	0.280555560855218	0.00382026559941786	0.177283653846154	1.41625600816595
push	0	21	arg0(np)-v(v)-arg1(np)-arg2(pp)	8.18179538811005	0.892561393429495	24.2627714407591	0.280555560855218	0.00382026559941786	0.177283653846154	1.41625600816595
remove	0	21	arg0(np)-v(v)-arg1(np)-arg2(pp)	8.18179538811005	0.892561393429495	24.2627714407591	0.280555560855218	0.00382026559941786	0.177283653846154	1.41625600816595
impose	0	22	arg0(np)-v(v)-arg1(np)-arg2(pp)	8.57211535855075	0.913565711737143	24.30681532579	0.280555560855218	0.00400218300891395	0.177310293012772	1.3704812993799
introduce	0	22	arg0(np)-v(v)-arg1(np)-arg2(pp)	8.57211535855075	0.913565711737143	24.30681532579	0.280555560855218	0.00400218300891395	0.177310293012772	1.3704812993799
cut	0	17	arg0(np)-v(v)-arg1(np)-arg2(pp)	6.62116278419878	0.803069092019385	24.064417674916	0.280555560855218	0.00309259596143351	0.177177177177177	1.24877350579725
lose	0	17	arg0(np)-v(v)-arg1(np)-arg2(pp)	6.62116278419878	0.803069092019385	24.064417674916	0.280555560855218	0.00309259596143351	0.177177177177177	1.24877350579725
praise	0	17	arg0(np)-v(v)-arg1(np)-arg2(pp)	6.62116278419878	0.803069092019385	24.064417674916	0.280555560855218	0.00309259596143351	0.177177177177177	1.24877350579725
prepare	0	17	arg0(np)-v(v)-arg1(np)-arg2(pp)	6.62116278419878	0.803069092019385	24.064417674916	0.280555560855218	0.00309259596143351	0.177177177177177	1.24877350579725
present	0	17	arg0(np)-v(v)-arg1(np)-arg2(pp)	6.62116278419878	0.803069092019385	24.064417674916	0.280555560855218	0.00309259596143351	0.177177177177177	1.24877350579725
sign	0	17	arg0(np)-v(v)-arg1(np)-arg2(pp)	6.62116278419878	0.803069092019385	24.064417674916	0.280555560855218	0.00309259596143351	0.177177177177177	1.24877350579725
treat	0	17	arg0(np)-v(v)-arg1(np)-arg2(pp)	6.62116278419878	0.803069092019385	24.064417674916	0.280555560855218	0.00309259596143351	0.177177177177177	1.24877350579725
cast	0	18	arg0(np)-v(v)-arg1(np)-arg2(pp)	7.0112238865706	0.826351278318023	24.1177840498114	0.280555560855218	0.0032745133709296	0.177203784352005	1.23857317616783
point	0	18	arg0(np)-v(v)-arg1(np)-arg2(pp)	7.0112238865706	0.826351278318023	24.1177840498114	0.280555560855218	0.0032745133709296	0.177203784352005	1.23857317616783
say	0	18	arg0(np)-v(v)-arg1(np)-arg2(pp)	7.0112238865706	0.826351278318023	24.1177840498114	0.280555560855218	0.0032745133709296	0.177203784352005	1.23857317616783
explain	0	19	arg0(np)-v(v)-arg1(np)-arg2(pp)	7.40134967366155	0.848995231905822	24.1684684674229	0.280555560855218	0.00345643078042569	0.177230399519375	1.20719093244911
link	0	19	arg0(np)-v(v)-arg1(np)-arg2(pp)	7.40134967366155	0.848995231905822	24.1684684674229	0.280555560855218	0.00345643078042569	0.177230399519375	1.20719093244911
extend	2	32	arg0(np)-v(v)-arg1(np)-arg2(pp)	4.1822425967457	0.757688086196003	1.23804268584065	0.193092719604878	0.00412644184963755	0.118505990383509	1.13607667526285
draw	0	15	arg0(np)-v(v)-arg1(np)-arg2(pp)	5.8412345475648	0.754352059263351	23.9483794308972	0.280555560855218	0.00272876114244133	0.177123986790753	1.04858879600436
regard	0	15	arg0(np)-v(v)-arg1(np)-arg2(pp)	5.8412345475648	0.754352059263351	23.9483794308972	0.280555560855218	0.00272876114244133	0.177123986790753	1.04858879600436
return	0	15	arg0(np)-v(v)-arg1(np)-arg2(pp)	5.8412345475648	0.754352059263351	23.9483794308972	0.280555560855218	0.00272876114244133	0.177123986790753	1.04858879600436
withdraw	0	15	arg0(np)-v(v)-arg1(np)-arg2(pp)	5.8412345475648	0.754352059263351	23.9483794308972	0.280555560855218	0.00272876114244133	0.177123986790753	1.04858879600436
divide	0	16	arg0(np)-v(v)-arg1(np)-arg2(pp)	6.23116634503115	0.779091456721128	24.0080662780486	0.280555560855218	0.00291067855193742	0.177150577991293	1.03192207277053
pull	0	16	arg0(np)-v(v)-arg1(np)-arg2(pp)	6.23116634503115	0.779091456721128	24.0080662780486	0.280555560855218	0.00291067855193742	0.177150577991293	1.03192207277053
bring	27	175	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.84383043515873	0.674535550969128	0.339467176650612	0.0735551899357519	0.00895419072961215	0.0444061317328645	0.953403106426726
attach	0	12	arg0(np)-v(v)-arg1(np)-arg2(pp)	4.67182679049289	0.674712993391921	23.7446059320156	0.280555560855218	0.00218300891395307	0.177044261065266	0.847094916396571
cite	0	12	arg0(np)-v(v)-arg1(np)-arg2(pp)	4.67182679049289	0.674712993391921	23.7446059320156	0.280555560855218	0.00218300891395307	0.177044261065266	0.847094916396571
combine	0	12	arg0(np)-v(v)-arg1(np)-arg2(pp)	4.67182679049289	0.674712993391921	23.7446059320156	0.280555560855218	0.00218300891395307	0.177044261065266	0.847094916396571
focus	0	12	arg0(np)-v(v)-arg1(np)-arg2(pp)	4.67182679049289	0.674712993391921	23.7446059320156	0.280555560855218	0.00218300891395307	0.177044261065266	0.847094916396571
obtain	0	12	arg0(np)-v(v)-arg1(np)-arg2(pp)	4.67182679049289	0.674712993391921	23.7446059320156	0.280555560855218	0.00218300891395307	0.177044261065266	0.847094916396571
offer	0	12	arg0(np)-v(v)-arg1(np)-arg2(pp)	4.67182679049289	0.674712993391921	23.7446059320156	0.280555560855218	0.00218300891395307	0.177044261065266	0.847094916396571
win	0	12	arg0(np)-v(v)-arg1(np)-arg2(pp)	4.67182679049289	0.674712993391921	23.7446059320156	0.280555560855218	0.00218300891395307	0.177044261065266	0.847094916396571
estimate	0	13	arg0(np)-v(v)-arg1(np)-arg2(pp)	5.06156479177175	0.70226354887099	23.8172110893392	0.280555560855218	0.00236492632344915	0.177070828331333	0.84451742170415
lease	0	13	arg0(np)-v(v)-arg1(np)-arg2(pp)	5.06156479177175	0.70226354887099	23.8172110893392	0.280555560855218	0.00236492632344915	0.177070828331333	0.84451742170415
limit	0	13	arg0(np)-v(v)-arg1(np)-arg2(pp)	5.06156479177175	0.70226354887099	23.8172110893392	0.280555560855218	0.00236492632344915	0.177070828331333	0.84451742170415
protect	0	13	arg0(np)-v(v)-arg1(np)-arg2(pp)	5.06156479177175	0.70226354887099	23.8172110893392	0.280555560855218	0.00236492632344915	0.177070828331333	0.84451742170415
separate	0	13	arg0(np)-v(v)-arg1(np)-arg2(pp)	5.06156479177175	0.70226354887099	23.8172110893392	0.280555560855218	0.00236492632344915	0.177070828331333	0.84451742170415
issue	0	14	arg0(np)-v(v)-arg1(np)-arg2(pp)	5.45136737030502	0.728773326003269	23.8849275537921	0.280555560855218	0.00254684373294524	0.177097403571965	0.822938099654387
steal	0	14	arg0(np)-v(v)-arg1(np)-arg2(pp)	5.45136737030502	0.728773326003269	23.8849275537921	0.280555560855218	0.00254684373294524	0.177097403571965	0.822938099654387
transfer	0	14	arg0(np)-v(v)-arg1(np)-arg2(pp)	5.45136737030502	0.728773326003269	23.8849275537921	0.280555560855218	0.00254684373294524	0.177097403571965	0.822938099654387
leave	4	41	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.83128874924026	0.649400306177485	0.792680634493808	0.146254469143627	0.00406878328086506	0.0884331859000134	0.776876785078984
do	8	60	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.82255851986725	0.536927351055034	0.480387273533234	0.0999833152133969	0.00413538355281617	0.0596868797450891	0.681787845238457
advise	0	10	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.89254443386431	0.615925877204315	23.5815134415132	0.280555560855218	0.00181917409496089	0.176991150442478	0.645476806278687
bar	0	10	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.89254443386431	0.615925877204315	23.5815134415132	0.280555560855218	0.00181917409496089	0.176991150442478	0.645476806278687
drag	0	10	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.89254443386431	0.615925877204315	23.5815134415132	0.280555560855218	0.00181917409496089	0.176991150442478	0.645476806278687
expose	0	10	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.89254443386431	0.615925877204315	23.5815134415132	0.280555560855218	0.00181917409496089	0.176991150442478	0.645476806278687
punish	0	10	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.89254443386431	0.615925877204315	23.5815134415132	0.280555560855218	0.00181917409496089	0.176991150442478	0.645476806278687
report	0	10	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.89254443386431	0.615925877204315	23.5815134415132	0.280555560855218	0.00181917409496089	0.176991150442478	0.645476806278687
submit	0	10	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.89254443386431	0.615925877204315	23.5815134415132	0.280555560855218	0.00181917409496089	0.176991150442478	0.645476806278687
drive	1	17	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.35894082945516	0.566579739460704	1.29677486465125	0.198093400663245	0.00224513833431487	0.121498056097846	0.640384644001995
base	0	11	arg0(np)-v(v)-arg1(np)-arg2(pp)	4.28215334500632	0.645988509828848	23.6663586452309	0.280555560855218	0.00200109150445698	0.177017701770177	0.636535597611216
exceed	0	11	arg0(np)-v(v)-arg1(np)-arg2(pp)	4.28215334500632	0.645988509828848	23.6663586452309	0.280555560855218	0.00200109150445698	0.177017701770177	0.636535597611216
free	0	11	arg0(np)-v(v)-arg1(np)-arg2(pp)	4.28215334500632	0.645988509828848	23.6663586452309	0.280555560855218	0.00200109150445698	0.177017701770177	0.636535597611216
include	0	11	arg0(np)-v(v)-arg1(np)-arg2(pp)	4.28215334500632	0.645988509828848	23.6663586452309	0.280555560855218	0.00200109150445698	0.177017701770177	0.636535597611216
join	0	11	arg0(np)-v(v)-arg1(np)-arg2(pp)	4.28215334500632	0.645988509828848	23.6663586452309	0.280555560855218	0.00200109150445698	0.177017701770177	0.636535597611216
prohibit	0	11	arg0(np)-v(v)-arg1(np)-arg2(pp)	4.28215334500632	0.645988509828848	23.6663586452309	0.280555560855218	0.00200109150445698	0.177017701770177	0.636535597611216
replace	0	11	arg0(np)-v(v)-arg1(np)-arg2(pp)	4.28215334500632	0.645988509828848	23.6663586452309	0.280555560855218	0.00200109150445698	0.177017701770177	0.636535597611216
succeed	0	11	arg0(np)-v(v)-arg1(np)-arg2(pp)	4.28215334500632	0.645988509828848	23.6663586452309	0.280555560855218	0.00200109150445698	0.177017701770177	0.636535597611216
transform	0	11	arg0(np)-v(v)-arg1(np)-arg2(pp)	4.28215334500632	0.645988509828848	23.6663586452309	0.280555560855218	0.00200109150445698	0.177017701770177	0.636535597611216
beat	0	9	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.50300003562521	0.584318592540846	23.4888579361597	0.280555560855218	0.0016372566854648	0.176964607078584	0.635558993216
connect	0	9	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.50300003562521	0.584318592540846	23.4888579361597	0.280555560855218	0.0016372566854648	0.176964607078584	0.635558993216
convey	0	9	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.50300003562521	0.584318592540846	23.4888579361597	0.280555560855218	0.0016372566854648	0.176964607078584	0.635558993216
convict	0	9	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.50300003562521	0.584318592540846	23.4888579361597	0.280555560855218	0.0016372566854648	0.176964607078584	0.635558993216
encourage	0	9	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.50300003562521	0.584318592540846	23.4888579361597	0.280555560855218	0.0016372566854648	0.176964607078584	0.635558993216
inform	0	9	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.50300003562521	0.584318592540846	23.4888579361597	0.280555560855218	0.0016372566854648	0.176964607078584	0.635558993216
plant	0	9	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.50300003562521	0.584318592540846	23.4888579361597	0.280555560855218	0.0016372566854648	0.176964607078584	0.635558993216
raise	0	9	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.50300003562521	0.584318592540846	23.4888579361597	0.280555560855218	0.0016372566854648	0.176964607078584	0.635558993216
read	0	9	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.50300003562521	0.584318592540846	23.4888579361597	0.280555560855218	0.0016372566854648	0.176964607078584	0.635558993216
name	1	16	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.08695969070199	0.535766383773451	1.23596777773084	0.193092719604878	0.00206322092481878	0.118203497615262	0.630241556174827
provide	14	91	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.48123772370446	0.49004905479277	0.337871816975637	0.0741046833877916	0.00469007748448306	0.0440860215053763	0.601208283146983
charge	2	23	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94563701280502	0.533017400856751	0.906155509980088	0.160261327137506	0.00248918516417275	0.0970895971136501	0.532021494659654
borrow	0	8	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.11352012886285	0.550900852212015	23.3868086408063	0.280555560855218	0.00145533927596871	0.176938071674914	0.437707641433067
cover	0	8	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.11352012886285	0.550900852212015	23.3868086408063	0.280555560855218	0.00145533927596871	0.176938071674914	0.437707641433067
define	0	8	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.11352012886285	0.550900852212015	23.3868086408063	0.280555560855218	0.00145533927596871	0.176938071674914	0.437707641433067
export	0	8	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.11352012886285	0.550900852212015	23.3868086408063	0.280555560855218	0.00145533927596871	0.176938071674914	0.437707641433067
guide	0	8	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.11352012886285	0.550900852212015	23.3868086408063	0.280555560855218	0.00145533927596871	0.176938071674914	0.437707641433067
portray	0	8	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.11352012886285	0.550900852212015	23.3868086408063	0.280555560855218	0.00145533927596871	0.176938071674914	0.437707641433067
restore	0	8	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.11352012886285	0.550900852212015	23.3868086408063	0.280555560855218	0.00145533927596871	0.176938071674914	0.437707641433067
seek	0	8	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.11352012886285	0.550900852212015	23.3868086408063	0.280555560855218	0.00145533927596871	0.176938071674914	0.437707641433067
shift	0	8	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.11352012886285	0.550900852212015	23.3868086408063	0.280555560855218	0.00145533927596871	0.176938071674914	0.437707641433067
sue	0	8	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.11352012886285	0.550900852212015	23.3868086408063	0.280555560855218	0.00145533927596871	0.176938071674914	0.437707641433067
supply	0	8	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.11352012886285	0.550900852212015	23.3868086408063	0.280555560855218	0.00145533927596871	0.176938071674914	0.437707641433067
tie	0	8	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.11352012886285	0.550900852212015	23.3868086408063	0.280555560855218	0.00145533927596871	0.176938071674914	0.437707641433067
welcome	0	8	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.11352012886285	0.550900852212015	23.3868086408063	0.280555560855218	0.00145533927596871	0.176938071674914	0.437707641433067
wrap	0	8	arg0(np)-v(v)-arg1(np)-arg2(pp)	3.11352012886285	0.550900852212015	23.3868086408063	0.280555560855218	0.00145533927596871	0.176938071674914	0.437707641433067
accept	0	7	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.7241046921578	0.515320560764786	23.2732509976425	0.280555560855218	0.00127342186647262	0.176911544227886	0.435940218146089
acquire	0	7	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.7241046921578	0.515320560764786	23.2732509976425	0.280555560855218	0.00127342186647262	0.176911544227886	0.435940218146089
break	0	7	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.7241046921578	0.515320560764786	23.2732509976425	0.280555560855218	0.00127342186647262	0.176911544227886	0.435940218146089
build	0	7	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.7241046921578	0.515320560764786	23.2732509976425	0.280555560855218	0.00127342186647262	0.176911544227886	0.435940218146089
call	0	7	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.7241046921578	0.515320560764786	23.2732509976425	0.280555560855218	0.00127342186647262	0.176911544227886	0.435940218146089
commit	0	7	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.7241046921578	0.515320560764786	23.2732509976425	0.280555560855218	0.00127342186647262	0.176911544227886	0.435940218146089
contribute	0	7	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.7241046921578	0.515320560764786	23.2732509976425	0.280555560855218	0.00127342186647262	0.176911544227886	0.435940218146089
display	0	7	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.7241046921578	0.515320560764786	23.2732509976425	0.280555560855218	0.00127342186647262	0.176911544227886	0.435940218146089
feel	0	7	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.7241046921578	0.515320560764786	23.2732509976425	0.280555560855218	0.00127342186647262	0.176911544227886	0.435940218146089
hit	0	7	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.7241046921578	0.515320560764786	23.2732509976425	0.280555560855218	0.00127342186647262	0.176911544227886	0.435940218146089
inject	0	7	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.7241046921578	0.515320560764786	23.2732509976425	0.280555560855218	0.00127342186647262	0.176911544227886	0.435940218146089
pass	0	7	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.7241046921578	0.515320560764786	23.2732509976425	0.280555560855218	0.00127342186647262	0.176911544227886	0.435940218146089
pick	0	7	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.7241046921578	0.515320560764786	23.2732509976425	0.280555560855218	0.00127342186647262	0.176911544227886	0.435940218146089
purchase	0	7	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.7241046921578	0.515320560764786	23.2732509976425	0.280555560855218	0.00127342186647262	0.176911544227886	0.435940218146089
refer	0	7	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.7241046921578	0.515320560764786	23.2732509976425	0.280555560855218	0.00127342186647262	0.176911544227886	0.435940218146089
stick	0	7	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.7241046921578	0.515320560764786	23.2732509976425	0.280555560855218	0.00127342186647262	0.176911544227886	0.435940218146089
assist	0	6	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.33475370410419	0.477094132982102	23.1452762166603	0.280555560855218	0.00109150445697653	0.176885024733923	0.416210237676064
characterize	0	6	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.33475370410419	0.477094132982102	23.1452762166603	0.280555560855218	0.00109150445697653	0.176885024733923	0.416210237676064
condemn	0	6	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.33475370410419	0.477094132982102	23.1452762166603	0.280555560855218	0.00109150445697653	0.176885024733923	0.416210237676064
denounce	0	6	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.33475370410419	0.477094132982102	23.1452762166603	0.280555560855218	0.00109150445697653	0.176885024733923	0.416210237676064
discourage	0	6	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.33475370410419	0.477094132982102	23.1452762166603	0.280555560855218	0.00109150445697653	0.176885024733923	0.416210237676064
distribute	0	6	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.33475370410419	0.477094132982102	23.1452762166603	0.280555560855218	0.00109150445697653	0.176885024733923	0.416210237676064
donate	0	6	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.33475370410419	0.477094132982102	23.1452762166603	0.280555560855218	0.00109150445697653	0.176885024733923	0.416210237676064
elect	0	6	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.33475370410419	0.477094132982102	23.1452762166603	0.280555560855218	0.00109150445697653	0.176885024733923	0.416210237676064
establish	0	6	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.33475370410419	0.477094132982102	23.1452762166603	0.280555560855218	0.00109150445697653	0.176885024733923	0.416210237676064
exclude	0	6	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.33475370410419	0.477094132982102	23.1452762166603	0.280555560855218	0.00109150445697653	0.176885024733923	0.416210237676064
express	0	6	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.33475370410419	0.477094132982102	23.1452762166603	0.280555560855218	0.00109150445697653	0.176885024733923	0.416210237676064
increase	0	6	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.33475370410419	0.477094132982102	23.1452762166603	0.280555560855218	0.00109150445697653	0.176885024733923	0.416210237676064
interpret	0	6	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.33475370410419	0.477094132982102	23.1452762166603	0.280555560855218	0.00109150445697653	0.176885024733923	0.416210237676064
license	0	6	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.33475370410419	0.477094132982102	23.1452762166603	0.280555560855218	0.00109150445697653	0.176885024733923	0.416210237676064
notify	0	6	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.33475370410419	0.477094132982102	23.1452762166603	0.280555560855218	0.00109150445697653	0.176885024733923	0.416210237676064
open	0	6	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.33475370410419	0.477094132982102	23.1452762166603	0.280555560855218	0.00109150445697653	0.176885024733923	0.416210237676064
prefer	0	6	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.33475370410419	0.477094132982102	23.1452762166603	0.280555560855218	0.00109150445697653	0.176885024733923	0.416210237676064
restrict	0	6	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.33475370410419	0.477094132982102	23.1452762166603	0.280555560855218	0.00109150445697653	0.176885024733923	0.416210237676064
ship	0	6	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.33475370410419	0.477094132982102	23.1452762166603	0.280555560855218	0.00109150445697653	0.176885024733923	0.416210237676064
split	0	6	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.33475370410419	0.477094132982102	23.1452762166603	0.280555560855218	0.00109150445697653	0.176885024733923	0.416210237676064
squeeze	0	6	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.33475370410419	0.477094132982102	23.1452762166603	0.280555560855218	0.00109150445697653	0.176885024733923	0.416210237676064
switch	0	6	arg0(np)-v(v)-arg1(np)-arg2(pp)	2.33475370410419	0.477094132982102	23.1452762166603	0.280555560855218	0.00109150445697653	0.176885024733923	0.416210237676064
deliver	2	19	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.11668692865362	0.411557969383592	0.714369812994981	0.136165651520043	0.0017615155261884	0.0817450778388279	0.3900189275458
hear	1	13	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.31975141891102	0.434220087642263	1.02778121731656	0.173640356938706	0.00151746869633051	0.105518749597993	0.312106381361026
allocate	0	5	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448	0.226280885596523
attract	0	5	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448	0.226280885596523
block	0	5	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448	0.226280885596523
brief	0	5	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448	0.226280885596523
carry	0	5	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448	0.226280885596523
collect	0	5	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448	0.226280885596523
congratulate	0	5	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448	0.226280885596523
dedicate	0	5	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448	0.226280885596523
destroy	0	5	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448	0.226280885596523
drop	0	5	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448	0.226280885596523
file	0	5	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448	0.226280885596523
forgive	0	5	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448	0.226280885596523
identify	0	5	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448	0.226280885596523
infuse	0	5	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448	0.226280885596523
kill	0	5	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448	0.226280885596523
learn	0	5	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448	0.226280885596523
list	0	5	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448	0.226280885596523
occupy	0	5	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448	0.226280885596523
plunge	0	5	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448	0.226280885596523
pose	0	5	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448	0.226280885596523
recover	0	5	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448	0.226280885596523
represent	0	5	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448	0.226280885596523
reward	0	5	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448	0.226280885596523
